"","fips","cand","st","votes","total_votes","pct","lead"
"5762","27007","Donald Trump","MN",10783,21316,0.505864139613436,"Donald Trump"
"5771","39107","Donald Trump","OH",17200,21315,0.806943467041989,"Donald Trump"
"5776","20169","Donald Trump","KS",13367,21206,0.630340469678393,"Donald Trump"
"5780","42099","Donald Trump","PA",15613,21153,0.738098614853685,"Donald Trump"
"5786","50025","Donald Trump","VT",5462,21151,0.258238381164011,"Hillary Clinton"
"5791","55093","Donald Trump","WI",11260,21089,0.533927640001897,"Donald Trump"
"5798","29101","Donald Trump","MO",13702,21087,0.649784227249016,"Donald Trump"
"5803","8085","Donald Trump","CO",14303,21070,0.678832463217845,"Donald Trump"
"5825","53007","Donald Trump","WA",11556,21038,0.549291757771651,"Donald Trump"
"5832","39091","Donald Trump","OH",15586,21007,0.741943161803208,"Donald Trump"
"5837","12063","Donald Trump","FL",14231,20997,0.677763490022384,"Donald Trump"
"5843","47019","Donald Trump","TN",16897,20993,0.804887343400181,"Donald Trump"
"5851","35031","Donald Trump","NM",4893,20959,0.233455794646691,"Hillary Clinton"
"5858","27059","Donald Trump","MN",13635,20875,0.653173652694611,"Donald Trump"
"5868","6025","Donald Trump","CA",5607,20858,0.268817719819733,"Hillary Clinton"
"5872","55085","Donald Trump","WI",11677,20837,0.560397370062869,"Donald Trump"
"5879","1071","Donald Trump","AL",16643,20785,0.80072167428434,"Donald Trump"
"5883","21179","Donald Trump","KY",13430,20772,0.646543423839784,"Donald Trump"
"5890","22095","Donald Trump","LA",7569,20740,0.364946962391514,"Hillary Clinton"
"5902","47073","Donald Trump","TN",16611,20694,0.802696433748913,"Donald Trump"
"5909","39051","Donald Trump","OH",13419,20693,0.64848016237375,"Donald Trump"
"5914","37061","Donald Trump","NC",12151,20601,0.589825736614727,"Donald Trump"
"5917","47063","Donald Trump","TN",15839,20579,0.769668108265708,"Donald Trump"
"5924","21211","Donald Trump","KY",13196,20573,0.641423224614786,"Donald Trump"
"5930","36107","Donald Trump","NY",12528,20556,0.609457092819615,"Donald Trump"
"5934","1031","Donald Trump","AL",15825,20513,0.771461999707503,"Donald Trump"
"5938","51093","Donald Trump","VA",11971,20481,0.584492944680436,"Donald Trump"
"5943","31019","Donald Trump","NE",14424,20477,0.704400058602334,"Donald Trump"
"5947","20161","Donald Trump","KS",9817,20475,0.479462759462759,"Donald Trump"
"5951","39135","Donald Trump","OH",15376,20475,0.750964590964591,"Donald Trump"
"5956","21019","Donald Trump","KY",13591,20454,0.664466607998435,"Donald Trump"
"5962","21107","Donald Trump","KY",15277,20341,0.751044688068433,"Donald Trump"
"5968","51171","Donald Trump","VA",14078,20335,0.692303909515613,"Donald Trump"
"5973","35005","Donald Trump","NM",12869,20261,0.635161147031242,"Donald Trump"
"5982","49043","Donald Trump","UT",7160,20133,0.355635027069985,"Hillary Clinton"
"5991","18065","Donald Trump","IN",13895,20075,0.692154420921544,"Donald Trump"
"5994","55075","Donald Trump","WI",12995,19979,0.650432954602332,"Donald Trump"
"6001","48259","Donald Trump","TX",15663,19936,0.785664125200642,"Donald Trump"
"6005","55083","Donald Trump","WI",13255,19924,0.665278056615138,"Donald Trump"
"6012","18037","Donald Trump","IN",13365,19917,0.671034794396747,"Donald Trump"
"6015","27009","Donald Trump","MN",12872,19911,0.646476821857265,"Donald Trump"
"6024","47031","Donald Trump","TN",14409,19895,0.7242523247047,"Donald Trump"
"6031","26059","Donald Trump","MI",14094,19880,0.708953722334004,"Donald Trump"
"6037","35035","Donald Trump","NM",11756,19791,0.594007377090597,"Donald Trump"
"6046","37181","Donald Trump","NC",7304,19762,0.369598218803765,"Hillary Clinton"
"6048","5005","Donald Trump","AR",14655,19730,0.742777496198682,"Donald Trump"
"6056","21101","Donald Trump","KY",12159,19705,0.617051509769094,"Donald Trump"
"6062","55115","Donald Trump","WI",12742,19697,0.646900543229934,"Donald Trump"
"6069","48471","Donald Trump","TX",12878,19683,0.654270182390896,"Donald Trump"
"6073","28071","Donald Trump","MS",10872,19642,0.553507789430812,"Donald Trump"
"6080","6101","Donald Trump","CA",10947,19617,0.5580363970026,"Donald Trump"
"6085","35015","Donald Trump","NM",13124,19602,0.669523518008367,"Donald Trump"
"6093","32023","Donald Trump","NV",13320,19592,0.679869334422213,"Donald Trump"
"6099","36035","Donald Trump","NY",12759,19563,0.65220058273271,"Donald Trump"
"6103","37111","Donald Trump","NC",14517,19557,0.742291762540267,"Donald Trump"
"6106","55081","Donald Trump","WI",11442,19554,0.585148818656029,"Donald Trump"
"6113","17177","Donald Trump","IL",10845,19525,0.555441741357234,"Donald Trump"
"6117","51073","Donald Trump","VA",13087,19524,0.670303216553985,"Donald Trump"
"6122","42061","Donald Trump","PA",14369,19496,0.73702297907263,"Donald Trump"
"6127","47053","Donald Trump","TN",13779,19484,0.707195647710942,"Donald Trump"
"6134","13175","Donald Trump","GA",12401,19448,0.637649115590292,"Donald Trump"
"6137","17203","Donald Trump","IL",13180,19389,0.679766878126773,"Donald Trump"
"6142","50011","Donald Trump","VT",8752,19373,0.451762762607753,"Hillary Clinton"
"6147","12075","Donald Trump","FL",13758,19367,0.710383642278102,"Donald Trump"
"6153","53041","Donald Trump","WA",12503,19321,0.647119714300502,"Donald Trump"
"6160","47047","Donald Trump","TN",13046,19306,0.675748471977624,"Donald Trump"
"6167","37145","Donald Trump","NC",11116,19303,0.575869035901155,"Donald Trump"
"6170","48493","Donald Trump","TX",13991,19255,0.726616463256297,"Donald Trump"
"6174","26151","Donald Trump","MI",13446,19243,0.698747596528608,"Donald Trump"
"6180","42115","Donald Trump","PA",13295,19200,0.692447916666667,"Donald Trump"
"6186","53031","Donald Trump","WA",5716,19145,0.298563593627579,"Hillary Clinton"
"6192","39015","Donald Trump","OH",14257,19139,0.744918752285908,"Donald Trump"
"6198","1113","Donald Trump","AL",9210,19136,0.481291806020067,"Hillary Clinton"
"6201","29027","Donald Trump","MO",13052,19127,0.682386155696136,"Donald Trump"
"6206","19139","Donald Trump","IA",9549,19086,0.500314366551399,"Donald Trump"
"6216","18093","Donald Trump","IN",14034,19076,0.735688823652757,"Donald Trump"
"6219","17133","Donald Trump","IL",12614,19074,0.661319073083779,"Donald Trump"
"6223","48053","Donald Trump","TX",14595,19046,0.766302635724037,"Donald Trump"
"6227","27147","Donald Trump","MN",11198,19040,0.58813025210084,"Donald Trump"
"6236","13219","Donald Trump","GA",12885,19030,0.677088807146611,"Donald Trump"
"6239","6009","Donald Trump","CA",11064,19029,0.581428346208419,"Donald Trump"
"6244","37055","Donald Trump","NC",11283,19009,0.593560944815614,"Donald Trump"
"6247","47089","Donald Trump","TN",14760,18994,0.777087501316205,"Donald Trump"
"6254","48401","Donald Trump","TX",14675,18994,0.772612403917026,"Donald Trump"
"6258","40083","Donald Trump","OK",13613,18948,0.718439940890859,"Donald Trump"
"6261","40113","Donald Trump","OK",12559,18942,0.663023967902017,"Donald Trump"
"6264","49045","Donald Trump","UT",9693,18905,0.512721502248083,"Donald Trump"
"6274","28109","Donald Trump","MS",15530,18893,0.821997565235802,"Donald Trump"
"6281","36039","Donald Trump","NY",11546,18869,0.611903121522073,"Donald Trump"
"6286","51590","Donald Trump","VA",7306,18862,0.387339624642138,"Hillary Clinton"
"6290","13129","Donald Trump","GA",15171,18850,0.804827586206897,"Donald Trump"
"6293","13039","Donald Trump","GA",12287,18825,0.65269588313413,"Donald Trump"
"6296","37153","Donald Trump","NC",10199,18813,0.542125126242492,"Donald Trump"
"6300","55045","Donald Trump","WI",8693,18791,0.462615081688042,"Hillary Clinton"
"6306","19099","Donald Trump","IA",10556,18776,0.562207072858969,"Donald Trump"
"6316","26047","Donald Trump","MI",10616,18774,0.565462874187706,"Donald Trump"
"6322","24041","Donald Trump","MD",10098,18731,0.539106294378303,"Donald Trump"
"6327","1047","Donald Trump","AL",5784,18730,0.308809396689802,"Hillary Clinton"
"6330","13275","Donald Trump","GA",11225,18730,0.59930592632141,"Donald Trump"
"6333","19057","Donald Trump","IA",9479,18713,0.506546251269171,"Donald Trump"
"6343","39033","Donald Trump","OH",13265,18702,0.709282429686665,"Donald Trump"
"6348","47107","Donald Trump","TN",14673,18694,0.784904247352092,"Donald Trump"
"6355","6109","Donald Trump","CA",10614,18693,0.567806130637137,"Donald Trump"
"6360","27085","Donald Trump","MN",12155,18684,0.650556625990152,"Donald Trump"
"6369","12121","Donald Trump","FL",14281,18675,0.76471218206158,"Donald Trump"
"6375","22061","Donald Trump","LA",10761,18664,0.576564509215602,"Donald Trump"
"6389","4001","Donald Trump","AZ",5315,18659,0.284849134465941,"Hillary Clinton"
"6392","48499","Donald Trump","TX",15681,18646,0.840984661589617,"Donald Trump"
"6396","51023","Donald Trump","VA",13369,18641,0.717182554583982,"Donald Trump"
"6401","22117","Donald Trump","LA",12552,18622,0.674041456341961,"Donald Trump"
"6414","47043","Donald Trump","TN",13213,18619,0.709651431333584,"Donald Trump"
"6421","1045","Donald Trump","AL",13798,18617,0.741150561314927,"Donald Trump"
"6425","42065","Donald Trump","PA",14533,18551,0.783407902538947,"Donald Trump"
"6430","32007","Donald Trump","NV",13542,18545,0.730223779994608,"Donald Trump"
"6436","48277","Donald Trump","TX",14546,18537,0.784700868533204,"Donald Trump"
"6440","17055","Donald Trump","IL",13101,18533,0.706901203259051,"Donald Trump"
"6444","40019","Donald Trump","OK",13751,18533,0.741973776506772,"Donald Trump"
"6447","18061","Donald Trump","IN",12993,18528,0.701262953367876,"Donald Trump"
"6450","1123","Donald Trump","AL",12967,18504,0.700767401642888,"Donald Trump"
"6454","29161","Donald Trump","MO",12699,18499,0.686469538893994,"Donald Trump"
"6459","51185","Donald Trump","VA",15160,18495,0.819680994863477,"Donald Trump"
"6464","21009","Donald Trump","KY",13483,18483,0.729481144835795,"Donald Trump"
"6470","26041","Donald Trump","MI",11112,18467,0.601721990577787,"Donald Trump"
"6476","36023","Donald Trump","NY",9207,18424,0.499728614850195,"Donald Trump"
"6480","39137","Donald Trump","OH",14704,18387,0.799695436993528,"Donald Trump"
"6485","28149","Donald Trump","MS",9420,18287,0.515120030622847,"Donald Trump"
"6492","1021","Donald Trump","AL",15068,18255,0.825417693782525,"Donald Trump"
"6496","42087","Donald Trump","PA",14050,18239,0.770327320576786,"Donald Trump"
"6502","41007","Donald Trump","OR",7794,18158,0.42923229430554,"Hillary Clinton"
"6506","16057","Donald Trump","ID",7255,18146,0.399812630882839,"Hillary Clinton"
"6513","22119","Donald Trump","LA",11538,18140,0.636052921719956,"Donald Trump"
"6526","48099","Donald Trump","TX",12212,18127,0.673691178904397,"Donald Trump"
"6530","36017","Donald Trump","NY",11024,18113,0.608623640479214,"Donald Trump"
"6534","39027","Donald Trump","OH",13466,18100,0.743977900552486,"Donald Trump"
"6540","27017","Donald Trump","MN",8160,18059,0.451852262030013,"Hillary Clinton"
"6548","29159","Donald Trump","MO",12792,18045,0.708894430590191,"Donald Trump"
"6553","37003","Donald Trump","NC",13826,18011,0.767641996557659,"Donald Trump"
"6556","18099","Donald Trump","IN",12286,18008,0.682252332296757,"Donald Trump"
"6559","37099","Donald Trump","NC",9706,18004,0.53910242168407,"Donald Trump"
"6562","19167","Donald Trump","IA",14761,17989,0.82055700705987,"Donald Trump"
"6572","18145","Donald Trump","IN",12718,17935,0.709116253136326,"Donald Trump"
"6575","56005","Donald Trump","WY",15778,17935,0.879732366880401,"Donald Trump"
"6581","27103","Donald Trump","MN",8436,17914,0.470916601540694,"Donald Trump"
"6590","40137","Donald Trump","OK",14166,17886,0.792016101979202,"Donald Trump"
"6594","37093","Donald Trump","NC",7676,17847,0.430100296968678,"Hillary Clinton"
"6596","54069","Donald Trump","WV",11077,17819,0.621639822661204,"Donald Trump"
"6601","39039","Donald Trump","OH",11478,17795,0.645012644001124,"Donald Trump"
"6606","51187","Donald Trump","VA",11762,17791,0.661120791411388,"Donald Trump"
"6611","36025","Donald Trump","NY",11012,17778,0.619417257284284,"Donald Trump"
"6615","19127","Donald Trump","IA",9125,17700,0.515536723163842,"Donald Trump"
"6626","51660","Donald Trump","VA",6232,17693,0.352229695359747,"Hillary Clinton"
"6630","42123","Donald Trump","PA",12032,17624,0.682705401724921,"Donald Trump"
"6635","39021","Donald Trump","OH",12314,17597,0.699778371313292,"Donald Trump"
"6641","50001","Donald Trump","VT",5297,17592,0.301102773988176,"Hillary Clinton"
"6646","27099","Donald Trump","MN",8826,17587,0.5018479558765,"Donald Trump"
"6655","19125","Donald Trump","IA",10940,17554,0.623219778967757,"Donald Trump"
"6665","27097","Donald Trump","MN",12925,17534,0.737139272271016,"Donald Trump"
"6674","18071","Donald Trump","IN",12857,17532,0.733344741044946,"Donald Trump"
"6677","28045","Donald Trump","MS",13720,17517,0.783239139121996,"Donald Trump"
"6684","51109","Donald Trump","VA",10507,17507,0.60015993602559,"Donald Trump"
"6689","42031","Donald Trump","PA",12545,17481,0.717636290830044,"Donald Trump"
"6694","6103","Donald Trump","CA",11429,17477,0.653945185100418,"Donald Trump"
"6699","35025","Donald Trump","NM",12306,17449,0.705255315490859,"Donald Trump"
"6707","37175","Donald Trump","NC",10441,17440,0.59868119266055,"Donald Trump"
"6710","36057","Donald Trump","NY",10579,17438,0.606663608211951,"Donald Trump"
"6714","17049","Donald Trump","IL",13613,17428,0.781099380307551,"Donald Trump"
"6718","29091","Donald Trump","MO",13888,17415,0.797473442434683,"Donald Trump"
"6723","42119","Donald Trump","PA",10605,17400,0.60948275862069,"Donald Trump"
"6728","55029","Donald Trump","WI",8584,17398,0.493390044832739,"Donald Trump"
"6735","37197","Donald Trump","NC",13815,17350,0.796253602305475,"Donald Trump"
"6738","37113","Donald Trump","NC",12035,17336,0.694220119981541,"Donald Trump"
"6741","42117","Donald Trump","PA",12928,17334,0.745817468558902,"Donald Trump"
"6746","17027","Donald Trump","IL",12394,17268,0.717743803567292,"Donald Trump"
"6750","40121","Donald Trump","OK",12740,17250,0.738550724637681,"Donald Trump"
"6753","29201","Donald Trump","MO",13168,17244,0.76362792855486,"Donald Trump"
"6758","19187","Donald Trump","IA",10049,17239,0.582922443297175,"Donald Trump"
"6768","29023","Donald Trump","MO",13647,17232,0.791956824512535,"Donald Trump"
"6773","45029","Donald Trump","SC",9083,17231,0.527131333062504,"Donald Trump"
"6780","40079","Donald Trump","OK",13346,17199,0.775975347403919,"Donald Trump"
"6783","16069","Donald Trump","ID",10699,17195,0.622215760395464,"Donald Trump"
"6791","48325","Donald Trump","TX",12054,17187,0.701344039099319,"Donald Trump"
"6795","51137","Donald Trump","VA",10511,17157,0.612636241767209,"Donald Trump"
"6800","26107","Donald Trump","MI",10305,17149,0.600909674033471,"Donald Trump"
"6806","45025","Donald Trump","SC",9576,17128,0.55908453993461,"Donald Trump"
"6813","36003","Donald Trump","NY",11712,17111,0.68447197709076,"Donald Trump"
"6817","27005","Donald Trump","MN",10880,17090,0.63662960795787,"Donald Trump"
"6826","47123","Donald Trump","TN",13361,17050,0.783636363636364,"Donald Trump"
"6833","39071","Donald Trump","OH",13005,17048,0.762846081651807,"Donald Trump"
"6839","37139","Donald Trump","NC",8082,16964,0.476420655505777,"Hillary Clinton"
"6841","51083","Donald Trump","VA",9698,16946,0.572288445650891,"Donald Trump"
"6846","39171","Donald Trump","OH",11706,16938,0.691108749557209,"Donald Trump"
"6851","18113","Donald Trump","IN",12198,16890,0.722202486678508,"Donald Trump"
"6854","48001","Donald Trump","TX",13165,16887,0.779593770355895,"Donald Trump"
"6858","40087","Donald Trump","OK",13151,16839,0.780984619039135,"Donald Trump"
"6861","17081","Donald Trump","IL",11681,16818,0.694553454631942,"Donald Trump"
"6865","18033","Donald Trump","IN",12054,16816,0.716817316841104,"Donald Trump"
"6868","16017","Donald Trump","ID",10220,16815,0.607790663098424,"Donald Trump"
"6876","40071","Donald Trump","OK",12168,16795,0.72450133968443,"Donald Trump"
"6879","45071","Donald Trump","SC",10011,16795,0.596070259005656,"Donald Trump"
"6886","51145","Donald Trump","VA",11875,16794,0.707097773014172,"Donald Trump"
"6891","39097","Donald Trump","OH",11319,16754,0.675599856750627,"Donald Trump"
"6896","36073","Donald Trump","NY",11582,16722,0.692620499940199,"Donald Trump"
"6900","48473","Donald Trump","TX",10525,16715,0.629673945557882,"Donald Trump"
"6904","48073","Donald Trump","TX",12896,16701,0.772169331177774,"Donald Trump"
"6908","29225","Donald Trump","MO",12829,16690,0.768663870581186,"Donald Trump"
"6913","21157","Donald Trump","KY",12322,16688,0.738374880153404,"Donald Trump"
"6919","29109","Donald Trump","MO",13084,16674,0.784694734316901,"Donald Trump"
"6924","8029","Donald Trump","CO",11584,16661,0.695276393973951,"Donald Trump"
"6946","48071","Donald Trump","TX",13278,16661,0.796950963327531,"Donald Trump"
"6950","56037","Donald Trump","WY",12153,16661,0.729428005521877,"Donald Trump"
"6956","22115","Donald Trump","LA",13471,16633,0.809895989899597,"Donald Trump"
"6969","16011","Donald Trump","ID",10907,16625,0.65606015037594,"Donald Trump"
"6977","22069","Donald Trump","LA",8965,16617,0.539507733044473,"Donald Trump"
"6990","17121","Donald Trump","IL",11677,16600,0.703433734939759,"Donald Trump"
"6994","21083","Donald Trump","KY",12671,16592,0.763681292189007,"Donald Trump"
"7000","22009","Donald Trump","LA",11163,16581,0.67324045594355,"Donald Trump"
