fips,county,candidate,votes
05065,Izard,Peta Lindsay / Yari Osorio,18
05067,Jackson,Peta Lindsay / Yari Osorio,15
05069,Jefferson,Peta Lindsay / Yari Osorio,33
05071,Johnson,Peta Lindsay / Yari Osorio,13
05073,Lafayette,Peta Lindsay / Yari Osorio,11
05075,Lawrence,Peta Lindsay / Yari Osorio,18
05077,Lee,Peta Lindsay / Yari Osorio,2
05079,Lincoln,Peta Lindsay / Yari Osorio,12
05081,Little River,Peta Lindsay / Yari Osorio,17
05083,Logan,Peta Lindsay / Yari Osorio,11
05085,Lonoke,Peta Lindsay / Yari Osorio,29
05087,Madison,Peta Lindsay / Yari Osorio,8
05089,Marion,Peta Lindsay / Yari Osorio,13
05091,Miller,Peta Lindsay / Yari Osorio,24
05093,Mississippi,Peta Lindsay / Yari Osorio,75
05095,Monroe,Peta Lindsay / Yari Osorio,2
05097,Montgomery,Peta Lindsay / Yari Osorio,9
05099,Nevada,Peta Lindsay / Yari Osorio,6
05101,Newton,Peta Lindsay / Yari Osorio,7
05103,Ouachita,Peta Lindsay / Yari Osorio,16
05105,Perry,Peta Lindsay / Yari Osorio,18
05107,Phillips,Peta Lindsay / Yari Osorio,17
05109,Pike,Peta Lindsay / Yari Osorio,5
05111,Poinsett,Peta Lindsay / Yari Osorio,11
05113,Polk,Peta Lindsay / Yari Osorio,22
05115,Pope,Peta Lindsay / Yari Osorio,23
05117,Prairie,Peta Lindsay / Yari Osorio,15
05119,Pulaski,Peta Lindsay / Yari Osorio,133
05121,Randolph,Peta Lindsay / Yari Osorio,9
05125,Saline,Peta Lindsay / Yari Osorio,33
05127,Scott,Peta Lindsay / Yari Osorio,12
05129,Searcy,Peta Lindsay / Yari Osorio,16
05131,Sebastian,Peta Lindsay / Yari Osorio,61
05133,Sevier,Peta Lindsay / Yari Osorio,18
05135,Sharp,Peta Lindsay / Yari Osorio,23
05123,St. Francis,Peta Lindsay / Yari Osorio,17
05137,Stone,Peta Lindsay / Yari Osorio,13
05139,Union,Peta Lindsay / Yari Osorio,63
05141,Van Buren,Peta Lindsay / Yari Osorio,15
05143,Washington,Peta Lindsay / Yari Osorio,67
05145,White,Peta Lindsay / Yari Osorio,55
05147,Woodruff,Peta Lindsay / Yari Osorio,18
05149,Yell,Peta Lindsay / Yari Osorio,26
