fips,county,candidate,votes
27047,Freeborn,BARACK OBAMA AND JOE BIDEN,9326
27047,Freeborn,GARY JOHNSON AND JIM GRAY,197
27047,Freeborn,JAMES HARRIS AND MAURA DELUCA,8
27047,Freeborn,VIRGIL GOODE AND JIM CLYMER,24
27047,Freeborn,DEAN MORSTAD AND JOSH FRANKE-HYLAND,11
27047,Freeborn,JILL STEIN AND CHERI HONKALA,64
27047,Freeborn,JIM CARLSON AND GEORGE MCMAHON,33
27047,Freeborn,PETA LINDSAY AND YARI OSORIO,3
27047,Freeborn,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",8
27047,Freeborn,WRITE-IN**,63
27049,Goodhue,MITT ROMNEY AND PAUL RYAN,12986
27049,Goodhue,BARACK OBAMA AND JOE BIDEN,12212
27049,Goodhue,GARY JOHNSON AND JIM GRAY,301
27049,Goodhue,JAMES HARRIS AND MAURA DELUCA,9
27049,Goodhue,VIRGIL GOODE AND JIM CLYMER,34
27049,Goodhue,DEAN MORSTAD AND JOSH FRANKE-HYLAND,7
27049,Goodhue,JILL STEIN AND CHERI HONKALA,107
27049,Goodhue,JIM CARLSON AND GEORGE MCMAHON,29
27049,Goodhue,PETA LINDSAY AND YARI OSORIO,4
27049,Goodhue,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",12
27049,Goodhue,WRITE-IN**,100
27051,Grant,MITT ROMNEY AND PAUL RYAN,1748
27051,Grant,BARACK OBAMA AND JOE BIDEN,1647
27051,Grant,GARY JOHNSON AND JIM GRAY,40
27051,Grant,JAMES HARRIS AND MAURA DELUCA,1
27051,Grant,VIRGIL GOODE AND JIM CLYMER,6
27051,Grant,DEAN MORSTAD AND JOSH FRANKE-HYLAND,4
27051,Grant,JILL STEIN AND CHERI HONKALA,12
27051,Grant,JIM CARLSON AND GEORGE MCMAHON,11
27051,Grant,PETA LINDSAY AND YARI OSORIO,0
27051,Grant,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",2
27051,Grant,WRITE-IN**,16
27053,Hennepin,MITT ROMNEY AND PAUL RYAN,240073
27053,Hennepin,BARACK OBAMA AND JOE BIDEN,423982
27053,Hennepin,GARY JOHNSON AND JIM GRAY,8289
27053,Hennepin,JAMES HARRIS AND MAURA DELUCA,212
27053,Hennepin,VIRGIL GOODE AND JIM CLYMER,526
27053,Hennepin,DEAN MORSTAD AND JOSH FRANKE-HYLAND,167
27053,Hennepin,JILL STEIN AND CHERI HONKALA,3743
27053,Hennepin,JIM CARLSON AND GEORGE MCMAHON,388
27053,Hennepin,PETA LINDSAY AND YARI OSORIO,118
27053,Hennepin,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",470
27053,Hennepin,WRITE-IN**,2097
27055,Houston,MITT ROMNEY AND PAUL RYAN,4951
27055,Houston,BARACK OBAMA AND JOE BIDEN,5281
27055,Houston,GARY JOHNSON AND JIM GRAY,105
27055,Houston,JAMES HARRIS AND MAURA DELUCA,0
27055,Houston,VIRGIL GOODE AND JIM CLYMER,12
27055,Houston,DEAN MORSTAD AND JOSH FRANKE-HYLAND,5
27055,Houston,JILL STEIN AND CHERI HONKALA,45
27055,Houston,JIM CARLSON AND GEORGE MCMAHON,16
27055,Houston,PETA LINDSAY AND YARI OSORIO,1
27055,Houston,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",6
27055,Houston,WRITE-IN**,24
27057,Hubbard,MITT ROMNEY AND PAUL RYAN,6622
27057,Hubbard,BARACK OBAMA AND JOE BIDEN,4676
27057,Hubbard,GARY JOHNSON AND JIM GRAY,84
27057,Hubbard,JAMES HARRIS AND MAURA DELUCA,4
27057,Hubbard,VIRGIL GOODE AND JIM CLYMER,23
27057,Hubbard,DEAN MORSTAD AND JOSH FRANKE-HYLAND,4
27057,Hubbard,JILL STEIN AND CHERI HONKALA,46
27057,Hubbard,JIM CARLSON AND GEORGE MCMAHON,14
27057,Hubbard,PETA LINDSAY AND YARI OSORIO,0
27057,Hubbard,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",9
27057,Hubbard,WRITE-IN**,38
27059,Isanti,MITT ROMNEY AND PAUL RYAN,11675
27059,Isanti,BARACK OBAMA AND JOE BIDEN,8024
27059,Isanti,GARY JOHNSON AND JIM GRAY,227
27059,Isanti,JAMES HARRIS AND MAURA DELUCA,18
27059,Isanti,VIRGIL GOODE AND JIM CLYMER,43
27059,Isanti,DEAN MORSTAD AND JOSH FRANKE-HYLAND,15
27059,Isanti,JILL STEIN AND CHERI HONKALA,68
27059,Isanti,JIM CARLSON AND GEORGE MCMAHON,39
