fips,county,candidate,votes
49047,Uintah,"Jill Stein, Cheri Honkala (G)",19
49047,Uintah,"Gloria La Riva, Filberto Ramirez, Jr. (U)",4
49047,Uintah,"Mitt Romney, Paul Ryan (R)",10421
49047,Uintah,"Barack Obama, Joseph R. Biden, Jr. (D)",997
49047,Uintah,"Gary Johnson, James P. Gray (L)",71
49047,Uintah,"Virgil Goode, Jim Clymer (C)",51
49047,Uintah,"Ross C. ""Rocky"" Anderson, Luis J. Rodriguez (J)",20
49049,Utah,"Jill Stein, Cheri Honkala (G)",480
49049,Utah,"Gloria La Riva, Filberto Ramirez, Jr. (U)",50
49049,Utah,"Mitt Romney, Paul Ryan (R)",156950
49049,Utah,"Barack Obama, Joseph R. Biden, Jr. (D)",17281
49049,Utah,"Gary Johnson, James P. Gray (L)",2120
49049,Utah,"Virgil Goode, Jim Clymer (C)",482
49049,Utah,"Ross C. ""Rocky"" Anderson, Luis J. Rodriguez (J)",343
49049,Utah,"Jill Reed, Tom Cary",1
49049,Utah,"Andre Barnett, Ken Cross",3
49049,Utah,"Will Christensen, Kenn Gibbs",1
49049,Utah,Justin Myers,1
49049,Utah,Darrell Hykes,1
49051,Wasatch,"Jill Stein, Cheri Honkala (G)",21
49051,Wasatch,"Gloria La Riva, Filberto Ramirez, Jr. (U)",5
49051,Wasatch,"Mitt Romney, Paul Ryan (R)",7220
49051,Wasatch,"Barack Obama, Joseph R. Biden, Jr. (D)",2191
49051,Wasatch,"Gary Johnson, James P. Gray (L)",90
49051,Wasatch,"Virgil Goode, Jim Clymer (C)",21
49051,Wasatch,"Ross C. ""Rocky"" Anderson, Luis J. Rodriguez (J)",41
49053,Washington,"Jill Stein, Cheri Honkala (G)",120
49053,Washington,"Gloria La Riva, Filberto Ramirez, Jr. (U)",24
49053,Washington,"Mitt Romney, Paul Ryan (R)",44698
49053,Washington,"Barack Obama, Joseph R. Biden, Jr. (D)",8337
49053,Washington,"Gary Johnson, James P. Gray (L)",541
49053,Washington,"Virgil Goode, Jim Clymer (C)",175
49053,Washington,"Ross C. ""Rocky"" Anderson, Luis J. Rodriguez (J)",117
49055,Wayne,"Jill Stein, Cheri Honkala (G)",4
49055,Wayne,"Gloria La Riva, Filberto Ramirez, Jr. (U)",1
49055,Wayne,"Mitt Romney, Paul Ryan (R)",1089
