fips,county,candidate,votes
22027,Claiborne,"Gary Johnson, James P. Gray Libertarian",20
22027,Claiborne,"Mitt Romney, Paul Ryan Republican",3649
22027,Claiborne,"Virgil Goode, James Clymer Constitution",5
22027,Claiborne,"Ross Anderson, Luis Rodriguez Justice",6
22027,Claiborne,"Jack Fellure, Toby Davis Prohibition",2
22027,Claiborne,"Peta Lindsay, Yari Osorio Socialism and Liberation",0
22027,Claiborne,"Jerry White, Phyllis Scherrer Socialist Equality",1
22027,Claiborne,"James Harris, Alyson Kennedy Socialist Workers",3
22027,Claiborne,"Sheila Tittle, Matthew Turner We The People",9
22029,Concordia,"Barack Obama, Joe Biden Democratic",3833
22029,Concordia,"Jill Stein, Cheri Honkala Green",18
22029,Concordia,"Gary Johnson, James P. Gray Libertarian",40
22029,Concordia,"Mitt Romney, Paul Ryan Republican",5450
22029,Concordia,"Virgil Goode, James Clymer Constitution",17
22029,Concordia,"Ross Anderson, Luis Rodriguez Justice",6
22029,Concordia,"Jack Fellure, Toby Davis Prohibition",3
22029,Concordia,"Peta Lindsay, Yari Osorio Socialism and Liberation",0
22029,Concordia,"Jerry White, Phyllis Scherrer Socialist Equality",2
22029,Concordia,"James Harris, Alyson Kennedy Socialist Workers",2
22029,Concordia,"Sheila Tittle, Matthew Turner We The People",9
22031,De Soto,"Barack Obama, Joe Biden Democratic",5553
22031,De Soto,"Jill Stein, Cheri Honkala Green",29
22031,De Soto,"Gary Johnson, James P. Gray Libertarian",68
22031,De Soto,"Mitt Romney, Paul Ryan Republican",7353
22031,De Soto,"Virgil Goode, James Clymer Constitution",15
22031,De Soto,"Ross Anderson, Luis Rodriguez Justice",11
22031,De Soto,"Jack Fellure, Toby Davis Prohibition",2
22031,De Soto,"Peta Lindsay, Yari Osorio Socialism and Liberation",3
22031,De Soto,"Jerry White, Phyllis Scherrer Socialist Equality",2
22031,De Soto,"James Harris, Alyson Kennedy Socialist Workers",3
22031,De Soto,"Sheila Tittle, Matthew Turner We The People",12
22033,East Baton Rouge,"Barack Obama, Joe Biden Democratic",102656
22033,East Baton Rouge,"Jill Stein, Cheri Honkala Green",620
22033,East Baton Rouge,"Gary Johnson, James P. Gray Libertarian",1957
22033,East Baton Rouge,"Mitt Romney, Paul Ryan Republican",92292
22033,East Baton Rouge,"Virgil Goode, James Clymer Constitution",244
22033,East Baton Rouge,"Ross Anderson, Luis Rodriguez Justice",122
22033,East Baton Rouge,"Jack Fellure, Toby Davis Prohibition",51
22033,East Baton Rouge,"Peta Lindsay, Yari Osorio Socialism and Liberation",66
22033,East Baton Rouge,"Jerry White, Phyllis Scherrer Socialist Equality",33
22033,East Baton Rouge,"James Harris, Alyson Kennedy Socialist Workers",31
22033,East Baton Rouge,"Sheila Tittle, Matthew Turner We The People",99
22035,East Carroll,"Barack Obama, Joe Biden Democratic",2478
22035,East Carroll,"Jill Stein, Cheri Honkala Green",6
22035,East Carroll,"Gary Johnson, James P. Gray Libertarian",4
22035,East Carroll,"Mitt Romney, Paul Ryan Republican",1508
22035,East Carroll,"Virgil Goode, James Clymer Constitution",0
22035,East Carroll,"Ross Anderson, Luis Rodriguez Justice",3
22035,East Carroll,"Jack Fellure, Toby Davis Prohibition",0
22035,East Carroll,"Peta Lindsay, Yari Osorio Socialism and Liberation",3
22035,East Carroll,"Jerry White, Phyllis Scherrer Socialist Equality",0
22035,East Carroll,"James Harris, Alyson Kennedy Socialist Workers",4
22035,East Carroll,"Sheila Tittle, Matthew Turner We The People",2
22037,East Feliciana,"Barack Obama, Joe Biden Democratic",4648
22037,East Feliciana,"Jill Stein, Cheri Honkala Green",30
22037,East Feliciana,"Gary Johnson, James P. Gray Libertarian",62
22037,East Feliciana,"Mitt Romney, Paul Ryan Republican",5397
22037,East Feliciana,"Virgil Goode, James Clymer Constitution",28
22037,East Feliciana,"Ross Anderson, Luis Rodriguez Justice",10
