fips,county,candidate,votes
24017,Charles,Chehade/ McAllister,0
24017,Charles,Christensen/ Gibbs,0
24017,Charles,Darrell  Hykes,0
24017,Charles,David M. Crosby,0
24017,Charles,Dean  Morstad,0
24017,Charles,Dennis  Knill,0
24017,Charles,Deonia  Neveu,0
24017,Charles,Durham/ Lopez,0
24017,Charles,Dwight Kenneth French,0
24017,Charles,James  Clymer,0
24017,Charles,Johnson/ Gray,657
24017,Charles,Kevin M. Thorne,0
24017,Charles,Leon Leo Ray,0
24017,Charles,Matthew  Lydick,0
24017,Charles,Michael David Boyles,0
24017,Charles,Miller/ Bertram,2
24017,Charles,Nelson  Keyton,0
24017,Charles,Obama/ Biden,48774
24017,Charles,Other Write-Ins,251
24017,Charles,Reed/ Cary,0
24017,Charles,Richard  Duncan,0
24017,Charles,Robert William Dietz,0
24017,Charles,Romney/ Ryan,25178
24017,Charles,Roseanne  Barr,2
24017,Charles,Santa  Claus,10
24017,Charles,Sheila  Tittle,0
24017,Charles,Stein/ Honkala,332
24017,Charles,Terrance James O'Hara,0
24017,Charles,Virgil  Goode,15
24019,Dorchester,"Fred Donald Dickson, Jr.",0
24019,Dorchester,"Theodis (Ted)  Brown, Sr.",0
24019,Dorchester,Anderson/ Rodriguez,0
24019,Dorchester,Andre  Barnett,0
24019,Dorchester,Barbara A. Prokopich,0
24019,Dorchester,Briscoe/ Ogle,0
24019,Dorchester,Bruce  Mlynski,0
24019,Dorchester,Cecil James Roth,0
24019,Dorchester,Chehade/ McAllister,0
24019,Dorchester,Christensen/ Gibbs,0
24019,Dorchester,Darrell  Hykes,0
24019,Dorchester,David M. Crosby,0
24019,Dorchester,Dean  Morstad,0
24019,Dorchester,Dennis  Knill,0
24019,Dorchester,Deonia  Neveu,0
24019,Dorchester,Durham/ Lopez,0
24019,Dorchester,Dwight Kenneth French,0
24019,Dorchester,James  Clymer,0
24019,Dorchester,Johnson/ Gray,116
24019,Dorchester,Kevin M. Thorne,0
24019,Dorchester,Leon Leo Ray,0
24019,Dorchester,Matthew  Lydick,0
24019,Dorchester,Michael David Boyles,1
24019,Dorchester,Miller/ Bertram,0
24019,Dorchester,Nelson  Keyton,0
24019,Dorchester,Obama/ Biden,7257
24019,Dorchester,Other Write-Ins,23
24019,Dorchester,Reed/ Cary,0
24019,Dorchester,Richard  Duncan,0
24019,Dorchester,Robert William Dietz,0
24019,Dorchester,Romney/ Ryan,7976
24019,Dorchester,Roseanne  Barr,0
24019,Dorchester,Santa  Claus,1
24019,Dorchester,Sheila  Tittle,0
24019,Dorchester,Stein/ Honkala,68
24019,Dorchester,Terrance James O'Hara,0
24019,Dorchester,Virgil  Goode,2
24021,Frederick,"Fred Donald Dickson, Jr.",0
24021,Frederick,"Theodis (Ted)  Brown, Sr.",0
24021,Frederick,Anderson/ Rodriguez,9
24021,Frederick,Andre  Barnett,0
24021,Frederick,Barbara A. Prokopich,0
24021,Frederick,Briscoe/ Ogle,1
24021,Frederick,Bruce  Mlynski,0
24021,Frederick,Cecil James Roth,0
24021,Frederick,Chehade/ McAllister,2
24021,Frederick,Christensen/ Gibbs,0
24021,Frederick,Darrell  Hykes,0
24021,Frederick,David M. Crosby,0
24021,Frederick,Dean  Morstad,0
24021,Frederick,Dennis  Knill,0
24021,Frederick,Deonia  Neveu,0
24021,Frederick,Durham/ Lopez,0
24021,Frederick,Dwight Kenneth French,0
24021,Frederick,James  Clymer,0
24021,Frederick,Johnson/ Gray,1819
24021,Frederick,Kevin M. Thorne,0
24021,Frederick,Leon Leo Ray,0
24021,Frederick,Matthew  Lydick,1
24021,Frederick,Michael David Boyles,0
24021,Frederick,Miller/ Bertram,0
24021,Frederick,Nelson  Keyton,1
24021,Frederick,Obama/ Biden,55146
24021,Frederick,Other Write-Ins,422
24021,Frederick,Reed/ Cary,5
24021,Frederick,Richard  Duncan,0
24021,Frederick,Robert William Dietz,0
24021,Frederick,Romney/ Ryan,58798
24021,Frederick,Roseanne  Barr,2
24021,Frederick,Santa  Claus,40
24021,Frederick,Sheila  Tittle,0
24021,Frederick,Stein/ Honkala,831
24021,Frederick,Terrance James O'Hara,0
24021,Frederick,Virgil  Goode,38
24023,Garrett,"Fred Donald Dickson, Jr.",0
