fips,county,candidate,votes
55027,DODGE,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),1
55027,DODGE,SCATTERING,69
55029,DOOR,MITT ROMNEY/PAUL RYAN,8121
55029,DOOR,BARACK OBAMA/JOE BIDEN,9357
55029,DOOR,VIRGIL GOODE/JIM CLYMER,22
55029,DOOR,GARY JOHNSON/JAMES P. GRAY,83
55029,DOOR,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",6
55029,DOOR,JERRY WHITE/PHYLLIS SCHERRER,2
55029,DOOR,JILL STEIN/BEN MANSKI,47
55029,DOOR,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),0
55029,DOOR,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),0
55029,DOOR,SCATTERING,33
55031,DOUGLAS,MITT ROMNEY/PAUL RYAN,7705
55031,DOUGLAS,BARACK OBAMA/JOE BIDEN,14863
55031,DOUGLAS,VIRGIL GOODE/JIM CLYMER,48
55031,DOUGLAS,GARY JOHNSON/JAMES P. GRAY,151
55031,DOUGLAS,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",4
55031,DOUGLAS,JERRY WHITE/PHYLLIS SCHERRER,5
55031,DOUGLAS,JILL STEIN/BEN MANSKI,104
55031,DOUGLAS,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),0
55031,DOUGLAS,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),0
55031,DOUGLAS,SCATTERING,14
55033,DUNN,MITT ROMNEY/PAUL RYAN,10224
55033,DUNN,BARACK OBAMA/JOE BIDEN,11316
55033,DUNN,VIRGIL GOODE/JIM CLYMER,49
55033,DUNN,GARY JOHNSON/JAMES P. GRAY,271
55033,DUNN,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",6
55033,DUNN,JERRY WHITE/PHYLLIS SCHERRER,5
55033,DUNN,JILL STEIN/BEN MANSKI,69
55033,DUNN,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),2
55033,DUNN,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),0
55033,DUNN,SCATTERING,50
