fips,county,candidate,votes
13135,Gwinnett,BARACK OBAMA (I)D,132509
13137,Habersham,BARACK OBAMA (I)D,2301
13139,Hall,BARACK OBAMA (I)D,12999
13141,Hancock,BARACK OBAMA (I)D,3308
13143,Haralson,BARACK OBAMA (I)D,1789
13145,Harris,BARACK OBAMA (I)D,4145
13147,Hart,BARACK OBAMA (I)D,2870
13149,Heard,BARACK OBAMA (I)D,948
13151,Henry,BARACK OBAMA (I)D,43761
13153,Houston,BARACK OBAMA (I)D,22702
13155,Irwin,BARACK OBAMA (I)D,1141
13157,Jackson,BARACK OBAMA (I)D,4238
13159,Jasper,BARACK OBAMA (I)D,1845
13161,Jeff Davis,BARACK OBAMA (I)D,1275
13163,Jefferson,BARACK OBAMA (I)D,4261
13165,Jenkins,BARACK OBAMA (I)D,1488
13167,Johnson,BARACK OBAMA (I)D,1305
13169,Jones,BARACK OBAMA (I)D,4274
13171,Lamar,BARACK OBAMA (I)D,2602
13173,Lanier,BARACK OBAMA (I)D,1114
13175,Laurens,BARACK OBAMA (I)D,7513
13177,Lee,BARACK OBAMA (I)D,3196
13179,Liberty,BARACK OBAMA (I)D,10457
13181,Lincoln,BARACK OBAMA (I)D,1586
13183,Long,BARACK OBAMA (I)D,1442
13185,Lowndes,BARACK OBAMA (I)D,17470
13187,Lumpkin,BARACK OBAMA (I)D,2055
13193,Macon,BARACK OBAMA (I)D,3211
13195,Madison,BARACK OBAMA (I)D,2494
13197,Marion,BARACK OBAMA (I)D,1412
13189,McDuffie,BARACK OBAMA (I)D,4044
13191,McIntosh,BARACK OBAMA (I)D,2864
13199,Meriwether,BARACK OBAMA (I)D,4331
13201,Miller,BARACK OBAMA (I)D,852
13205,Mitchell,BARACK OBAMA (I)D,4081
13207,Monroe,BARACK OBAMA (I)D,3785
13209,Montgomery,BARACK OBAMA (I)D,1135
13211,Morgan,BARACK OBAMA (I)D,2753
13213,Murray,BARACK OBAMA (I)D,2542
13215,Muscogee,BARACK OBAMA (I)D,42573
13217,Newton,BARACK OBAMA (I)D,21851
13219,Oconee,BARACK OBAMA (I)D,4421
13221,Oglethorpe,BARACK OBAMA (I)D,1914
13223,Paulding,BARACK OBAMA (I)D,15825
13225,Peach,BARACK OBAMA (I)D,6148
13227,Pickens,BARACK OBAMA (I)D,1975
13229,Pierce,BARACK OBAMA (I)D,1124
13231,Pike,BARACK OBAMA (I)D,1356
