fips,county,candidate,votes
47053,GIBSON,Merlin Miller,8
47055,GILES,Mitt Romney,6915
47055,GILES,Barack Obama,3760
47055,GILES,Virgil Goode,36
47055,GILES,Jill Stein,18
47055,GILES,"Ross C. ""Rocky"" Anderson",14
47055,GILES,Gary Johnson,52
47055,GILES,Merlin Miller,4
47057,GRAINGER,Mitt Romney,5470
47057,GRAINGER,Barack Obama,1668
47057,GRAINGER,Virgil Goode,18
47057,GRAINGER,Jill Stein,19
47057,GRAINGER,"Ross C. ""Rocky"" Anderson",10
47057,GRAINGER,Gary Johnson,62
47057,GRAINGER,Merlin Miller,5
47059,GREENE,Mitt Romney,17245
47059,GREENE,Barack Obama,6225
47059,GREENE,Virgil Goode,104
47059,GREENE,Jill Stein,69
47059,GREENE,"Ross C. ""Rocky"" Anderson",30
47059,GREENE,Gary Johnson,175
47059,GREENE,Merlin Miller,39
47061,GRUNDY,Mitt Romney,2516
47061,GRUNDY,Barack Obama,1643
47061,GRUNDY,Virgil Goode,27
47061,GRUNDY,Jill Stein,7
47061,GRUNDY,"Ross C. ""Rocky"" Anderson",9
47061,GRUNDY,Gary Johnson,30
47061,GRUNDY,Merlin Miller,5
47063,HAMBLEN,Mitt Romney,14522
47063,HAMBLEN,Barack Obama,5234
47063,HAMBLEN,Virgil Goode,58
47063,HAMBLEN,Jill Stein,45
47063,HAMBLEN,"Ross C. ""Rocky"" Anderson",25
47063,HAMBLEN,Gary Johnson,140
47063,HAMBLEN,Merlin Miller,8
47065,HAMILTON,Mitt Romney,79933
47065,HAMILTON,Barack Obama,58836
47065,HAMILTON,Virgil Goode,283
47065,HAMILTON,Jill Stein,408
47065,HAMILTON,"Ross C. ""Rocky"" Anderson",120
47065,HAMILTON,Gary Johnson,1528
47065,HAMILTON,Merlin Miller,73
47067,HANCOCK,Mitt Romney,1527
47067,HANCOCK,Barack Obama,475
47067,HANCOCK,Virgil Goode,1
47067,HANCOCK,Jill Stein,6
47067,HANCOCK,"Ross C. ""Rocky"" Anderson",1
47067,HANCOCK,Gary Johnson,34
47067,HANCOCK,Merlin Miller,2
47069,HARDEMAN,Mitt Romney,4865
47069,HARDEMAN,Barack Obama,5482
47069,HARDEMAN,Virgil Goode,22
47069,HARDEMAN,Jill Stein,12
47069,HARDEMAN,"Ross C. ""Rocky"" Anderson",10
47069,HARDEMAN,Gary Johnson,40
47069,HARDEMAN,Merlin Miller,8
47071,HARDIN,Mitt Romney,7886
47071,HARDIN,Barack Obama,2467
47071,HARDIN,Virgil Goode,20
47071,HARDIN,Jill Stein,15
47071,HARDIN,"Ross C. ""Rocky"" Anderson",31
47071,HARDIN,Gary Johnson,66
47071,HARDIN,Merlin Miller,10
47073,HAWKINS,Mitt Romney,14382
47073,HAWKINS,Barack Obama,5088
47073,HAWKINS,Virgil Goode,85
47073,HAWKINS,Jill Stein,45
47073,HAWKINS,"Ross C. ""Rocky"" Anderson",25
47073,HAWKINS,Gary Johnson,148
47073,HAWKINS,Merlin Miller,24
47075,HAYWOOD,Mitt Romney,2960
47075,HAYWOOD,Barack Obama,4569
47075,HAYWOOD,Virgil Goode,12
47075,HAYWOOD,Jill Stein,7
47075,HAYWOOD,"Ross C. ""Rocky"" Anderson",6
47075,HAYWOOD,Gary Johnson,14
47075,HAYWOOD,Merlin Miller,1
47077,HENDERSON,Mitt Romney,7421
47077,HENDERSON,Barack Obama,2517
47077,HENDERSON,Virgil Goode,28
47077,HENDERSON,Jill Stein,19
47077,HENDERSON,"Ross C. ""Rocky"" Anderson",11
47077,HENDERSON,Gary Johnson,48
47077,HENDERSON,Merlin Miller,11
47079,HENRY,Mitt Romney,8193
47079,HENRY,Barack Obama,4339
47079,HENRY,Virgil Goode,70
47079,HENRY,Jill Stein,37
47079,HENRY,"Ross C. ""Rocky"" Anderson",19
47079,HENRY,Gary Johnson,74
47079,HENRY,Merlin Miller,7
47081,HICKMAN,Mitt Romney,4758
47081,HICKMAN,Barack Obama,2698
47081,HICKMAN,Virgil Goode,51
47081,HICKMAN,Jill Stein,25
47081,HICKMAN,"Ross C. ""Rocky"" Anderson",9
47081,HICKMAN,Gary Johnson,54
47081,HICKMAN,Merlin Miller,7
47083,HOUSTON,Mitt Romney,1579
47083,HOUSTON,Barack Obama,1400
47083,HOUSTON,Virgil Goode,12
47083,HOUSTON,Jill Stein,7
47083,HOUSTON,"Ross C. ""Rocky"" Anderson",8
47083,HOUSTON,Gary Johnson,17
47083,HOUSTON,Merlin Miller,4
47085,HUMPHREYS,Mitt Romney,3833
47085,HUMPHREYS,Barack Obama,2905
47085,HUMPHREYS,Virgil Goode,19
47085,HUMPHREYS,Jill Stein,27
47085,HUMPHREYS,"Ross C. ""Rocky"" Anderson",11
47085,HUMPHREYS,Gary Johnson,56
47085,HUMPHREYS,Merlin Miller,12
47087,JACKSON,Mitt Romney,2383
47087,JACKSON,Barack Obama,1739
47087,JACKSON,Virgil Goode,17
47087,JACKSON,Jill Stein,15
47087,JACKSON,"Ross C. ""Rocky"" Anderson",1
47087,JACKSON,Gary Johnson,27
47087,JACKSON,Merlin Miller,2
47089,JEFFERSON,Mitt Romney,13038
47089,JEFFERSON,Barack Obama,4232
47089,JEFFERSON,Virgil Goode,61
47089,JEFFERSON,Jill Stein,45
47089,JEFFERSON,"Ross C. ""Rocky"" Anderson",23
47089,JEFFERSON,Gary Johnson,149
47089,JEFFERSON,Merlin Miller,11
47091,JOHNSON,Mitt Romney,4611
47091,JOHNSON,Barack Obama,1483
47091,JOHNSON,Virgil Goode,31
47091,JOHNSON,Jill Stein,20
47091,JOHNSON,"Ross C. ""Rocky"" Anderson",3
47091,JOHNSON,Gary Johnson,39
47091,JOHNSON,Merlin Miller,7
47093,KNOX,Mitt Romney,109707
47093,KNOX,Barack Obama,59399
47093,KNOX,Virgil Goode,464
47093,KNOX,Jill Stein,656
47093,KNOX,"Ross C. ""Rocky"" Anderson",175
47093,KNOX,Gary Johnson,1989
47093,KNOX,Merlin Miller,117
47095,LAKE,Mitt Romney,1163
47095,LAKE,Barack Obama,884
47095,LAKE,Virgil Goode,12
47095,LAKE,Jill Stein,3
47095,LAKE,"Ross C. ""Rocky"" Anderson",9
47095,LAKE,Gary Johnson,11
47095,LAKE,Merlin Miller,5
47097,LAUDERDALE,Mitt Romney,4616
47097,LAUDERDALE,Barack Obama,4011
47097,LAUDERDALE,Virgil Goode,16
47097,LAUDERDALE,Jill Stein,12
47097,LAUDERDALE,"Ross C. ""Rocky"" Anderson",8
47097,LAUDERDALE,Gary Johnson,19
47097,LAUDERDALE,Merlin Miller,7
47099,LAWRENCE,Mitt Romney,10770
47099,LAWRENCE,Barack Obama,4237
47099,LAWRENCE,Virgil Goode,83
47099,LAWRENCE,Jill Stein,29
47099,LAWRENCE,"Ross C. ""Rocky"" Anderson",21
47099,LAWRENCE,Gary Johnson,64
47099,LAWRENCE,Merlin Miller,15
47101,LEWIS,Mitt Romney,3117
47101,LEWIS,Barack Obama,1447
47101,LEWIS,Virgil Goode,11
47101,LEWIS,Jill Stein,41
47101,LEWIS,"Ross C. ""Rocky"" Anderson",13
47101,LEWIS,Gary Johnson,57
47101,LEWIS,Merlin Miller,8
47103,LINCOLN,Mitt Romney,9803
47103,LINCOLN,Barack Obama,3290
47103,LINCOLN,Virgil Goode,36
47103,LINCOLN,Jill Stein,24
47103,LINCOLN,"Ross C. ""Rocky"" Anderson",22
47103,LINCOLN,Gary Johnson,73
47103,LINCOLN,Merlin Miller,20
47105,LOUDON,Mitt Romney,16707
47105,LOUDON,Barack Obama,5058
47105,LOUDON,Virgil Goode,46
47105,LOUDON,Jill Stein,33
47105,LOUDON,"Ross C. ""Rocky"" Anderson",28
47105,LOUDON,Gary Johnson,181
47105,LOUDON,Merlin Miller,20
47111,MACON,Mitt Romney,5260
47111,MACON,Barack Obama,1552
47111,MACON,Virgil Goode,34
47111,MACON,Jill Stein,18
47111,MACON,"Ross C. ""Rocky"" Anderson",2
47111,MACON,Gary Johnson,32
47111,MACON,Merlin Miller,7
47113,MADISON,Mitt Romney,21993
47113,MADISON,Barack Obama,18367
47113,MADISON,Virgil Goode,55
47113,MADISON,Jill Stein,47
47113,MADISON,"Ross C. ""Rocky"" Anderson",32
47113,MADISON,Gary Johnson,191
47113,MADISON,Merlin Miller,17
47115,MARION,Mitt Romney,6272
47115,MARION,Barack Obama,3953
47115,MARION,Virgil Goode,39
47115,MARION,Jill Stein,33
47115,MARION,"Ross C. ""Rocky"" Anderson",23
47115,MARION,Gary Johnson,77
47115,MARION,Merlin Miller,12
47117,MARSHALL,Mitt Romney,6832
47117,MARSHALL,Barack Obama,3725
47117,MARSHALL,Virgil Goode,55
47117,MARSHALL,Jill Stein,36
47117,MARSHALL,"Ross C. ""Rocky"" Anderson",23
47117,MARSHALL,Gary Johnson,64
47117,MARSHALL,Merlin Miller,6
47119,MAURY,Mitt Romney,20708
47119,MAURY,Barack Obama,11825
47119,MAURY,Virgil Goode,92
47119,MAURY,Jill Stein,76
47119,MAURY,"Ross C. ""Rocky"" Anderson",50
47119,MAURY,Gary Johnson,212
47119,MAURY,Merlin Miller,43
47107,MCMINN,Mitt Romney,12967
47107,MCMINN,Barack Obama,4609
47107,MCMINN,Virgil Goode,60
