fips,county,candidate,votes
39047,Fayette,Jill Stein,18
39047,Fayette,Randall Terry,0
39047,Fayette,Mike Vargo ,0
39049,Franklin,Stewart Alexander,199
39049,Franklin,Susan Daniels,0
39049,Franklin,Richard Duncan,697
39049,Franklin,Virgil Goode,568
39049,Franklin,Gary Johnson,5535
39049,Franklin,Nelson Keyton,0
39049,Franklin,Barack Obama,346373
39049,Franklin,Jill Reed,0
39049,Franklin,Platt Robertson,0
39049,Franklin,Mitt Romney,215997
39049,Franklin,Jill Stein,1659
39049,Franklin,Randall Terry,0
39049,Franklin,Mike Vargo ,0
39051,Fulton,Stewart Alexander,9
39051,Fulton,Susan Daniels,0
39051,Fulton,Richard Duncan,61
39051,Fulton,Virgil Goode,57
39051,Fulton,Gary Johnson,248
39051,Fulton,Nelson Keyton,0
39051,Fulton,Barack Obama,9073
39051,Fulton,Jill Reed,0
39051,Fulton,Platt Robertson,0
39051,Fulton,Mitt Romney,11738
39051,Fulton,Jill Stein,82
39051,Fulton,Randall Terry,0
39051,Fulton,Mike Vargo ,0
39053,Gallia,Stewart Alexander,11
39053,Gallia,Susan Daniels,0
39053,Gallia,Richard Duncan,82
39053,Gallia,Virgil Goode,47
39053,Gallia,Gary Johnson,79
39053,Gallia,Nelson Keyton,0
39053,Gallia,Barack Obama,4557
39053,Gallia,Jill Reed,0
39053,Gallia,Platt Robertson,0
39053,Gallia,Mitt Romney,7750
39053,Gallia,Jill Stein,69
39053,Gallia,Randall Terry,0
39053,Gallia,Mike Vargo ,0
39055,Geauga,Stewart Alexander,17
39055,Geauga,Susan Daniels,0
39055,Geauga,Richard Duncan,100
39055,Geauga,Virgil Goode,64
39055,Geauga,Gary Johnson,386
39055,Geauga,Nelson Keyton,0
39055,Geauga,Barack Obama,19659
39055,Geauga,Jill Reed,0
39055,Geauga,Platt Robertson,0
39055,Geauga,Mitt Romney,30589
39055,Geauga,Jill Stein,182
39055,Geauga,Randall Terry,0
39055,Geauga,Mike Vargo ,0
39057,Greene,Stewart Alexander,35
39057,Greene,Susan Daniels,0
39057,Greene,Richard Duncan,113
39057,Greene,Virgil Goode,88
39057,Greene,Gary Johnson,933
39057,Greene,Nelson Keyton,0
39057,Greene,Barack Obama,32256
39057,Greene,Jill Reed,0
39057,Greene,Platt Robertson,0
39057,Greene,Mitt Romney,49819
39057,Greene,Jill Stein,245
39057,Greene,Randall Terry,0
39057,Greene,Mike Vargo ,0
39059,Guernsey,Stewart Alexander,16
39059,Guernsey,Susan Daniels,0
39059,Guernsey,Richard Duncan,64
39059,Guernsey,Virgil Goode,47
39059,Guernsey,Gary Johnson,174
39059,Guernsey,Nelson Keyton,0
39059,Guernsey,Barack Obama,7450
39059,Guernsey,Jill Reed,0
39059,Guernsey,Platt Robertson,0
39059,Guernsey,Mitt Romney,8993
39059,Guernsey,Jill Stein,70
39059,Guernsey,Randall Terry,0
39059,Guernsey,Mike Vargo ,0
39061,Hamilton,Stewart Alexander,121
39061,Hamilton,Susan Daniels,0
39061,Hamilton,Richard Duncan,415
39061,Hamilton,Virgil Goode,337
39061,Hamilton,Gary Johnson,3756
39061,Hamilton,Nelson Keyton,0
39061,Hamilton,Barack Obama,219927
39061,Hamilton,Jill Reed,0
39061,Hamilton,Platt Robertson,0
39061,Hamilton,Mitt Romney,193326
39061,Hamilton,Jill Stein,1012
39061,Hamilton,Randall Terry,0
39061,Hamilton,Mike Vargo ,0
39063,Hancock,Stewart Alexander,30
39063,Hancock,Susan Daniels,0
39063,Hancock,Richard Duncan,101
39063,Hancock,Virgil Goode,74
39063,Hancock,Gary Johnson,352
39063,Hancock,Nelson Keyton,0
39063,Hancock,Barack Obama,12564
39063,Hancock,Jill Reed,0
39063,Hancock,Platt Robertson,0
39063,Hancock,Mitt Romney,22443
39063,Hancock,Jill Stein,130
39063,Hancock,Randall Terry,0
39063,Hancock,Mike Vargo ,0
39065,Hardin,Stewart Alexander,12
39065,Hardin,Susan Daniels,0
39065,Hardin,Richard Duncan,62
39065,Hardin,Virgil Goode,26
39065,Hardin,Gary Johnson,172
39065,Hardin,Nelson Keyton,0
39065,Hardin,Barack Obama,4619
39065,Hardin,Jill Reed,0
39065,Hardin,Platt Robertson,0
39065,Hardin,Mitt Romney,7489
39065,Hardin,Jill Stein,68
39065,Hardin,Randall Terry,0
39065,Hardin,Mike Vargo ,1
39067,Harrison,Stewart Alexander,10
39067,Harrison,Susan Daniels,0
39067,Harrison,Richard Duncan,38
39067,Harrison,Virgil Goode,15
39067,Harrison,Gary Johnson,62
39067,Harrison,Nelson Keyton,0
39067,Harrison,Barack Obama,2950
39067,Harrison,Jill Reed,0
39067,Harrison,Platt Robertson,0
39067,Harrison,Mitt Romney,4019
39067,Harrison,Jill Stein,47
39067,Harrison,Randall Terry,0
39067,Harrison,Mike Vargo ,0
39069,Henry,Stewart Alexander,13
39069,Henry,Susan Daniels,0
39069,Henry,Richard Duncan,53
39069,Henry,Virgil Goode,31
39069,Henry,Gary Johnson,169
39069,Henry,Nelson Keyton,0
39069,Henry,Barack Obama,5658
39069,Henry,Jill Reed,0
39069,Henry,Platt Robertson,0
39069,Henry,Mitt Romney,8257
39069,Henry,Jill Stein,55
39069,Henry,Randall Terry,0
39069,Henry,Mike Vargo ,0
39071,Highland,Stewart Alexander,15
39071,Highland,Susan Daniels,0
