fips,county,candidate,votes
35043,SANDOVAL,JILL STEIN AND CHERI HONKALA,140
35033,MORA,BARACK OBAMA AND JOE BIDEN,1955
35033,MORA,MITT ROMNEY AND PAUL RYAN,595
35033,MORA,VIRGIL GOODE AND JIM CLYMER,0
35033,MORA,GARY JOHNSON AND JAMES P. GRAY,48
35033,MORA,ROSS C. ROCKY ANDERSON AND LUIS J. RODRIGUEZ,5
35033,MORA,JILL STEIN AND CHERI HONKALA,8
35021,HARDING,BARACK OBAMA AND JOE BIDEN,260
35021,HARDING,MITT ROMNEY AND PAUL RYAN,327
35021,HARDING,VIRGIL GOODE AND JIM CLYMER,1
35021,HARDING,GARY JOHNSON AND JAMES P. GRAY,12
35021,HARDING,ROSS C. ROCKY ANDERSON AND LUIS J. RODRIGUEZ,0
35021,HARDING,JILL STEIN AND CHERI HONKALA,1
35028,LOS ALAMOS,BARACK OBAMA AND JOE BIDEN,5191
35028,LOS ALAMOS,MITT ROMNEY AND PAUL RYAN,4796
35028,LOS ALAMOS,VIRGIL GOODE AND JIM CLYMER,15
35028,LOS ALAMOS,GARY JOHNSON AND JAMES P. GRAY,599
35028,LOS ALAMOS,ROSS C. ROCKY ANDERSON AND LUIS J. RODRIGUEZ,15
35028,LOS ALAMOS,JILL STEIN AND CHERI HONKALA,38
35006,CIBOLA,BARACK OBAMA AND JOE BIDEN,4961
35006,CIBOLA,MITT ROMNEY AND PAUL RYAN,2998
35006,CIBOLA,VIRGIL GOODE AND JIM CLYMER,11
35006,CIBOLA,GARY JOHNSON AND JAMES P. GRAY,261
35006,CIBOLA,ROSS C. ROCKY ANDERSON AND LUIS J. RODRIGUEZ,5
35006,CIBOLA,JILL STEIN AND CHERI HONKALA,7
