fips,county,candidate,votes
54101,Webster,GARY JOHNSON,21
54101,Webster,JILL STEIN,29
54101,Webster,MITT ROMNEY,1710
54101,Webster,RANDALL TERRY,48
54103,Wetzel,BARACK OBAMA,2217
54103,Wetzel,GARY JOHNSON,65
54103,Wetzel,JILL STEIN,57
54103,Wetzel,MITT ROMNEY,3473
54103,Wetzel,RANDALL TERRY,44
54105,Wirt,BARACK OBAMA,676
54105,Wirt,GARY JOHNSON,27
54105,Wirt,JILL STEIN,12
54105,Wirt,MITT ROMNEY,1427
54105,Wirt,RANDALL TERRY,29
54107,Wood,BARACK OBAMA,11230
54107,Wood,GARY JOHNSON,264
54107,Wood,JILL STEIN,160
54107,Wood,MITT ROMNEY,22183
54107,Wood,RANDALL TERRY,140
54109,Wyoming,BARACK OBAMA,1583
54109,Wyoming,GARY JOHNSON,52
54109,Wyoming,JILL STEIN,53
54109,Wyoming,MITT ROMNEY,5769
54109,Wyoming,RANDALL TERRY,66
