fips,county,candidate,votes
29153,Ozark,Mitt Romney,3080 
29153,Ozark,Virgil Goode,26 
29155,Pemiscot,Barack Obama,2671 
29155,Pemiscot,Gary Johnson,58 
29155,Pemiscot,Mitt Romney,3598 
29155,Pemiscot,Virgil Goode,8 
29157,Perry,Barack Obama,2184 
29157,Perry,Gary Johnson,117 
29157,Perry,Mitt Romney,5669 
29157,Perry,Virgil Goode,17 
29159,Pettis,Barack Obama,5904 
29159,Pettis,Gary Johnson,366 
29159,Pettis,Mitt Romney,10842 
29159,Pettis,Virgil Goode,63 
29161,Phelps,Barack Obama,5798 
29161,Phelps,Gary Johnson,431 
29161,Phelps,Mitt Romney,11895 
29161,Phelps,Virgil Goode,66 
29163,Pike,Barack Obama,2582 
29163,Pike,Gary Johnson,117 
29163,Pike,Mitt Romney,4577 
29163,Pike,Virgil Goode,45 
29165,Platte,Barack Obama,19175 
29165,Platte,Gary Johnson,662 
29165,Platte,Mitt Romney,25618 
29165,Platte,Virgil Goode,97 
29167,Polk,Barack Obama,3580 
29167,Polk,Gary Johnson,230 
29167,Polk,Mitt Romney,9252 
29167,Polk,Virgil Goode,57 
29169,Pulaski,Barack Obama,4199 
29169,Pulaski,Gary Johnson,229 
29169,Pulaski,Mitt Romney,9092 
29169,Pulaski,Virgil Goode,51 
29171,Putnam,Barack Obama,587 
29171,Putnam,Gary Johnson,41 
29171,Putnam,Mitt Romney,1673 
29171,Putnam,Virgil Goode,8 
29173,Ralls,Barack Obama,1736 
29173,Ralls,Gary Johnson,51 
29173,Ralls,Mitt Romney,3231 
29173,Ralls,Virgil Goode,18 
29175,Randolph,Barack Obama,3031 
29175,Randolph,Gary Johnson,213 
29175,Randolph,Mitt Romney,6667 
29175,Randolph,Virgil Goode,33 
29177,Ray,Barack Obama,4275 
29177,Ray,Gary Johnson,224 
29177,Ray,Mitt Romney,5815 
29177,Ray,Virgil Goode,53 
29179,Reynolds,Barack Obama,1157 
29179,Reynolds,Gary Johnson,94 
29179,Reynolds,Mitt Romney,1931 
29179,Reynolds,Virgil Goode,20 
29181,Ripley,Barack Obama,1396 
29181,Ripley,Gary Johnson,102 
29181,Ripley,Mitt Romney,3743 
29181,Ripley,Virgil Goode,22 
29183,St. Charles,Barack Obama,71838 
29183,St. Charles,Gary Johnson,2709 
29183,St. Charles,Mitt Romney,110784 
29183,St. Charles,Virgil Goode,359 
29185,St. Clair,Barack Obama,1460 
29185,St. Clair,Gary Johnson,115 
29185,St. Clair,Mitt Romney,3019 
29185,St. Clair,Virgil Goode,32 
29186,Ste. Genevieve,Barack Obama,3813 
29186,Ste. Genevieve,Gary Johnson,169 
29186,Ste. Genevieve,Mitt Romney,4055 
29186,Ste. Genevieve,Virgil Goode,33 
29187,St. Francois,Barack Obama,8829 
29187,St. Francois,Gary Johnson,448 
29187,St. Francois,Mitt Romney,13248 
29187,St. Francois,Virgil Goode,57 
29189,St. Louis County,Barack Obama,297097 
29189,St. Louis County,Gary Johnson,5748 
29189,St. Louis County,Mitt Romney,224742 
29189,St. Louis County,Virgil Goode,1089 
29195,Saline,Barack Obama,3790 
29195,Saline,Gary Johnson,189 
29195,Saline,Mitt Romney,5104 
29195,Saline,Virgil Goode,25 
29197,Schuyler,Barack Obama,697 
29197,Schuyler,Gary Johnson,58 
29197,Schuyler,Mitt Romney,1174 
29197,Schuyler,Virgil Goode,10 
29199,Scotland,Barack Obama,643 
29199,Scotland,Gary Johnson,40 
29199,Scotland,Mitt Romney,1246 
29199,Scotland,Virgil Goode,7 
29201,Scott,Barack Obama,5122 
29201,Scott,Gary Johnson,219 
29201,Scott,Mitt Romney,11623 
