fips,county,candidate,votes
37123,Montgomery,Johnson/Gray,100
37123,Montgomery,Write-in,21
37125,Moore,Obama/Biden,16505
37125,Moore,Romney/Ryan,29495
37125,Moore,Johnson/Gray,342
37125,Moore,Write-in,73
37127,Nash,Obama/Biden,24313
37127,Nash,Romney/Ryan,23842
37127,Nash,Johnson/Gray,254
37127,Nash,Write-in,83
37129,New Hanover,Obama/Biden,48668
37129,New Hanover,Romney/Ryan,53385
37129,New Hanover,Johnson/Gray,1259
37129,New Hanover,Write-in,316
37131,Northampton,Obama/Biden,7232
37131,Northampton,Romney/Ryan,3483
37131,Northampton,Johnson/Gray,35
37131,Northampton,Write-in,6
37133,Onslow,Obama/Biden,18490
37133,Onslow,Romney/Ryan,32243
37133,Onslow,Johnson/Gray,556
37133,Onslow,Write-in,146
37135,Orange,Obama/Biden,53901
37135,Orange,Romney/Ryan,21539
37135,Orange,Johnson/Gray,1056
37135,Orange,Write-in,261
37137,Pamlico,Obama/Biden,2647
37137,Pamlico,Romney/Ryan,4051
37137,Pamlico,Johnson/Gray,49
37137,Pamlico,Write-in,15
37139,Pasquotank,Obama/Biden,10282
37139,Pasquotank,Romney/Ryan,7633
37139,Pasquotank,Johnson/Gray,160
37139,Pasquotank,Write-in,32
37141,Pender,Obama/Biden,9632
37141,Pender,Romney/Ryan,14617
37141,Pender,Johnson/Gray,218
37141,Pender,Write-in,60
37143,Perquimans,Obama/Biden,2759
37143,Perquimans,Romney/Ryan,3822
37143,Perquimans,Johnson/Gray,60
37143,Perquimans,Write-in,11
37145,Person,Obama/Biden,8418
37145,Person,Romney/Ryan,10496
37145,Person,Johnson/Gray,157
37145,Person,Write-in,35
37147,Pitt,Obama/Biden,41843
37147,Pitt,Romney/Ryan,36214
37147,Pitt,Johnson/Gray,609
37147,Pitt,Write-in,190
37149,Polk,Obama/Biden,4013
37149,Polk,Romney/Ryan,6236
37149,Polk,Johnson/Gray,108
37149,Polk,Write-in,32
37151,Randolph,Obama/Biden,14773
37151,Randolph,Romney/Ryan,45160
37151,Randolph,Johnson/Gray,627
37151,Randolph,Write-in,155
37153,Richmond,Obama/Biden,9904
37153,Richmond,Romney/Ryan,9332
37153,Richmond,Johnson/Gray,145
37153,Richmond,Write-in,36
37155,Robeson,Obama/Biden,24988
37155,Robeson,Romney/Ryan,17510
37155,Robeson,Johnson/Gray,336
37155,Robeson,Write-in,112
37157,Rockingham,Obama/Biden,16351
37157,Rockingham,Romney/Ryan,25227
37157,Rockingham,Johnson/Gray,350
37157,Rockingham,Write-in,92
37159,Rowan,Obama/Biden,22650
37159,Rowan,Romney/Ryan,38775
37159,Rowan,Johnson/Gray,655
37159,Rowan,Write-in,232
37161,Rutherford,Obama/Biden,9374
37161,Rutherford,Romney/Ryan,18954
37161,Rutherford,Johnson/Gray,300
37161,Rutherford,Write-in,74
37163,Sampson,Obama/Biden,11566
37163,Sampson,Romney/Ryan,14422
37163,Sampson,Johnson/Gray,151
37163,Sampson,Write-in,35
37165,Scotland,Obama/Biden,8215
37165,Scotland,Romney/Ryan,5831
37165,Scotland,Johnson/Gray,91
37165,Scotland,Write-in,19
37167,Stanly,Obama/Biden,8431
37167,Stanly,Romney/Ryan,19904
37167,Stanly,Johnson/Gray,298
37167,Stanly,Write-in,84
37169,Stokes,Obama/Biden,6018
37169,Stokes,Romney/Ryan,15237
37169,Stokes,Johnson/Gray,286
37169,Stokes,Write-in,78
37171,Surry,Obama/Biden,9112
37171,Surry,Romney/Ryan,19923
37171,Surry,Johnson/Gray,347
37171,Surry,Write-in,88
37173,Swain,Obama/Biden,2618
37173,Swain,Romney/Ryan,2976
37173,Swain,Johnson/Gray,111
37173,Swain,Write-in,23
37175,Transylvania,Obama/Biden,6826
37175,Transylvania,Romney/Ryan,9634
37175,Transylvania,Johnson/Gray,215
37175,Transylvania,Write-in,88
37177,Tyrrell,Obama/Biden,837
37177,Tyrrell,Romney/Ryan,930
37177,Tyrrell,Johnson/Gray,11
37177,Tyrrell,Write-in,5
37179,Union,Obama/Biden,32473
37179,Union,Romney/Ryan,61107
37179,Union,Johnson/Gray,906
37179,Union,Write-in,242
37181,Vance,Obama/Biden,13323
37181,Vance,Romney/Ryan,7429
37181,Vance,Johnson/Gray,78
37181,Vance,Write-in,24
37183,Wake,Obama/Biden,267262
37183,Wake,Romney/Ryan,211596
37183,Wake,Johnson/Gray,6171
37183,Wake,Write-in,1398
37185,Warren,Obama/Biden,6978
37185,Warren,Romney/Ryan,3140
37185,Warren,Johnson/Gray,33
37185,Warren,Write-in,11
37187,Washington,Obama/Biden,3833
37187,Washington,Romney/Ryan,2622
37187,Washington,Johnson/Gray,30
37187,Washington,Write-in,14
37189,Watauga,Obama/Biden,13002
37189,Watauga,Romney/Ryan,13861
37189,Watauga,Johnson/Gray,623
37189,Watauga,Write-in,188
37191,Wayne,Obama/Biden,23314
37191,Wayne,Romney/Ryan,27641
37191,Wayne,Johnson/Gray,299
37191,Wayne,Write-in,98
37193,Wilkes,Obama/Biden,8148
37193,Wilkes,Romney/Ryan,20515
37193,Wilkes,Johnson/Gray,357
37193,Wilkes,Write-in,125
37195,Wilson,Obama/Biden,20875
37195,Wilson,Romney/Ryan,17954
37195,Wilson,Johnson/Gray,242
37195,Wilson,Write-in,38
37197,Yadkin,Obama/Biden,3957
37197,Yadkin,Romney/Ryan,12578
37197,Yadkin,Johnson/Gray,231
37197,Yadkin,Write-in,47
37199,Yancey,Obama/Biden,3981
37199,Yancey,Romney/Ryan,5278
37199,Yancey,Johnson/Gray,140
37199,Yancey,Write-in,52
